0,8.13941,1.32701,10.3323,-49.3613,0
1,8.20289,1.33101,10.3295,-61.8371,1
2,8.21641,1.28135,10.3193,-62.7603,2
3,8.133,1.32536,10.1913,-543.459,3
4,8.22603,1.37714,10.3352,-75.0028,4
5,8.22463,1.34435,10.3383,-75.5549,5
6,8.23527,1.23851,10.3141,-55.2412,6
7,8.22604,1.2453,10.3177,-68.2235,7
8,8.22258,1.26212,10.3263,-61.9485,8
9,8.22849,1.33917,10.3375,-61.9541,9
10,8.23462,1.33568,10.3287,-68.0615,9
11,8.25741,1.16852,10.2993,-69.055,11
12,8.20722,1.26989,10.3126,-55.5343,12
13,8.21716,1.30782,10.3229,-61.7432,13
14,8.20151,1.3559,10.3378,-74.6472,14
15,8.2078,1.36997,10.3349,-68.3399,15
16,8.23869,1.28761,10.3206,-55.167,16
17,8.25437,1.28195,10.3232,-55.2042,17
18,8.23041,1.2774,10.3192,-48.3244,18
19,8.2071,1.27105,10.3201,-55.7683,19
20,8.17174,1.24388,10.3124,-42.4849,20
21,8.19583,1.25757,10.3177,-42.1709,21
22,8.25643,1.27744,10.322,-55.0374,22
23,8.2317,1.29307,10.3211,-68.1971,23
24,8.20375,1.35426,10.3338,-68.35,24
25,8.22375,1.22148,10.3052,-68.4141,25
26,8.2322,1.32503,10.3257,-75.2488,26
27,8.19317,1.34774,10.3257,-62.9313,27
28,8.20588,1.33446,10.3305,-55.1992,28
29,8.25156,1.32438,10.3155,-61.8783,29
